cohort,ready_grad,absences,enrollments,expulsions,suspensions,read,math,school_read,school_math
2011,not_ready,14,1,0,0,-1.4395589120242707,-0.09583782001148099,-0.6230281850244679,-0.3829603774846695
2011,ready,4,1,0,0,1.130226671156877,1.070030719178055,0.3982260825682483,0.5898526836237643
2011,not_ready,10,1,0,0,0.031644874869562474,0.47596617598309265,-0.21767377211581562,-0.6577031141758478
2011,ready,7,1,0,0,0.4153787456457701,-0.034671149627186884,0.5794834711140392,0.5872359930402282
2011,not_ready,1,2,0,0,-0.3775324469106085,0.05849424224751046,0.7351684405423697,0.48022210591064357
2011,not_ready,9,1,0,0,-1.8995778314299496,-1.3813294949930242,-1.1309606967502492,-0.7735298272308163
2011,not_ready,7,1,0,0,0.7429984830447276,0.2453948726714549,0.7168319108835891,0.7343467764101427
2011,not_ready,7,1,0,0,0.726114052106972,0.6912195581221686,0.31708565581479087,0.33900877735138674
2011,not_ready,5,1,0,0,-0.48780109088167944,-1.4912645282369659,-0.701399775633253,-0.8518095937178232
2011,not_ready,1,1,0,0,0.48378107072428256,0.014798266234814228,0.3081901648427073,0.2450727113752364
2011,ready,1,1,0,0,0.4109991752930378,-0.6305658883349282,0.13499708409989397,0.040986004766319806
2011,not_ready,18,1,0,0,-0.4532010138026021,-0.6214414944745286,-0.3777201285025901,-0.31987633377828906
2011,not_ready,1,1,0,0,0.8420700236497614,0.016314463679133053,0.1546593821432829,0.07416704975830271
2011,not_ready,2,1,0,0,-0.9782275998785895,-1.176103899680823,-0.784845033257769,-0.9413495107548965
2011,ready,13,1,0,0,0.5580321832031696,0.11374447159035123,0.35783290813189556,0.13988419857115497
2011,not_ready,9,1,0,0,-0.45873918359957505,-1.2760124667443469,0.10043174967807855,0.06119790413926959
2011,ready,8,1,0,0,1.2562729690709085,2.2561598054321053,0.35816785746923824,0.6785838376687552
2011,not_ready,12,1,0,0,0.8116372615889683,0.7189565967666893,-0.02335858772160146,-0.13828773789859583
2011,ready,8,1,0,0,0.4946156141681567,0.4605429882381724,0.47645918212995664,0.6662020856025571
2011,not_ready,1,1,0,0,-0.18215565995064628,0.13760196785113663,-0.12043161027837816,-0.04186225936631661
2011,ready,17,1,0,0,0.5701821376728133,-0.13542252723712767,0.7168319108835891,0.7343467764101427
2011,not_ready,1,1,0,0,-0.6455498758426542,-0.4699541203406119,0.10043174967807855,0.06119790413926959
2011,ready,1,1,0,0,1.1169286026319092,1.0637284461492147,0.7168319108835891,0.7343467764101427
2011,not_ready,1,1,0,0,-1.797413770846943,-4.007097668983975,-0.6230281850244679,-0.3829603774846695
2011,not_ready,1,1,0,0,-0.32706052875456193,0.4841335894900824,-0.8909995787214806,-0.5219927740536009
2011,not_ready,11,1,0,0,0.16927287411293104,0.3999079100635407,0.28474051190519106,0.14495076667585832
2011,not_ready,4,1,0,0,0.3189059252867962,-0.7525512713081032,0.35816785746923824,0.6785838376687552
2011,ready,11,2,0,0,0.8319279545324749,1.5564158059650937,0.10836228151003979,0.27467801140858517
2011,not_ready,11,2,0,0,-3.132924147945167,-4.00255405987032,0.046354088345943234,-0.16112132203503315
2011,not_ready,32,2,0,1,-0.10123987197967982,-0.43796710239757264,-0.9309961687372104,-0.9442027798549958
2011,not_ready,8,1,0,0,-1.3688775822524442,-0.8205364260590522,-0.13549947635748108,0.26866862223274685
2011,ready,6,1,0,0,1.2558263628345863,0.9355021737375854,0.2795149620403925,0.6771010998784723
2011,not_ready,7,1,0,1,-0.24294380091343076,0.30009779494668126,0.36405049895665365,0.4666225566758983
2011,not_ready,24,1,0,0,-0.917105840401279,-0.03871916825774831,0.523393316639418,0.8178284413686157
2011,ready,7,1,0,0,1.9308460156113778,0.7156985750101503,0.6307233129158127,0.4770825170233014
2011,not_ready,4,1,0,0,-1.543822419164069,-1.8177687133178753,-0.03430648523307221,-0.4278444616755995
2011,ready,7,1,0,0,1.1288620697374228,0.8909817823471748,0.2959571604486624,0.21157499510632377
2011,not_ready,0,1,0,0,0.32970275927276893,-0.2692324939810543,-0.8771686958930859,-0.8720325078224475
2011,not_ready,6,1,0,0,1.0131137396287704,0.05669201469448668,0.5577213882212129,0.3097998325744241
2011,not_ready,0,1,0,0,0.8268634535028626,1.2629397593665803,-0.1635806515420544,0.1597167201826391
2011,not_ready,6,1,0,1,-2.10781316775679,-1.4808298896495997,-0.5654702752867383,-0.4407243363575343
2011,ready,0,1,0,0,1.7063540152639185,3.460906070022789,0.5380068496206104,0.624188878202828
2011,ready,2,1,0,0,0.17104549826917567,0.7757237804400992,0.23676737872619502,0.42673693344812763
2011,ready,7,2,0,0,0.8318438280337233,1.064790295846172,0.31708565581479087,0.33900877735138674
2011,not_ready,6,1,0,0,-0.6572035633010933,0.06807798516703159,-0.33643495242108945,6.722987826968813e-5
2011,not_ready,63,2,0,0,-0.297126191265874,-0.9781332893854996,0.23676737872619502,0.42673693344812763
2011,not_ready,2,1,0,0,-0.46170904831302717,0.17657635200856375,0.11220164024378977,0.43418051960867843
2011,not_ready,13,1,0,1,-0.5113126812464432,-0.9032165518505039,-0.5461811157335917,-0.4605619158829657
2011,not_ready,12,2,1,3,-1.3638379193223105,-0.42918046889272715,-0.3460335690517532,-0.13031804647908019
2011,ready,2,1,0,0,1.553814391514075,1.1566533246135846,0.3488660718562107,0.7982866670536466
2011,not_ready,1,1,0,0,0.2366331564952084,0.16266350307851735,-0.8322095273103948,-0.5721976263081978
2011,ready,8,1,0,0,2.1601521069493557,1.1523303511747223,1.4658825694148854,1.0212703636648155
2011,not_ready,6,1,0,0,0.15272046566498051,0.06636501539892573,0.6234096288809955,0.8607377117741686
2011,ready,11,1,0,0,1.2762562311853844,0.9751169985289296,0.1546593821432829,0.07416704975830271
2011,not_ready,1,1,0,0,0.31427728987337544,0.7125291855732445,0.10342992854058865,0.5066176809984375
2011,not_ready,9,1,0,0,-1.043590351907144,-0.9693002065713302,0.11551932647408049,-0.021060333770261633
2011,not_ready,15,3,0,0,-0.04419783114460313,-0.744575901172584,-0.1825441088340223,-0.2800855938698174
2011,not_ready,9,2,0,0,-0.39089459250687,-0.39584261206141624,0.5577213882212129,0.3097998325744241
2011,not_ready,2,1,0,0,-0.8700689271276506,-1.6537026413936127,-0.1825441088340223,-0.2800855938698174
2011,ready,16,1,0,0,0.23300133241492002,0.32729272398390014,0.5380068496206104,0.624188878202828
2011,not_ready,4,1,0,2,-0.22017381731341573,-0.1298360664194541,-0.506725846419682,-0.42433006032574405
2011,ready,3,1,0,1,0.46562186271695927,-0.26996170187360236,0.4295273023255176,0.5088354248382985
2011,not_ready,1,1,0,3,-1.6000039939232407,-1.8310614868401287,-0.1730585725337134,0.0036746980073275454
2011,not_ready,1,1,0,0,-0.18695459493059288,-0.6333932025923827,0.7351684405423697,0.48022210591064357
2011,not_ready,0,1,0,0,-0.10419526581443365,0.33824670553298636,-0.5278338556441228,-0.5704417104113171
2011,not_ready,8,1,0,0,1.0019902440349253,0.4080292210535867,0.04920547266309407,0.32920625517726276
2011,not_ready,7,1,0,0,0.031491645894716175,-0.25432978104087695,0.36405049895665365,0.4666225566758983
2011,not_ready,3,1,0,1,-0.05362583794213264,-0.7667217180852824,-0.15876258841323249,0.016261597826303903
2011,ready,3,1,0,0,1.2594802307816897,0.989737291131443,0.43885957266219966,0.32561244175555365
2011,ready,6,1,0,0,0.6444778465248857,-0.19778538556704506,-0.3508181615075811,-0.4023869814214913
2011,ready,7,1,0,0,0.5407057233579163,1.3733192330552866,0.5137298877135937,0.4360755120115437
2011,ready,3,1,0,0,2.1778226741343376,2.2492368155322526,-0.09248414578471809,-0.0763496318260868
2011,ready,5,1,0,0,0.16515924732413823,0.3501323834311936,0.1546593821432829,0.07416704975830271
2011,ready,3,1,0,0,0.9110159393090386,1.8099615962018585,0.16879936137309665,-0.1958713560572566
2011,not_ready,0,1,0,1,1.0147037698566284,1.0401923477767934,0.523393316639418,0.8178284413686157
2011,not_ready,5,1,0,0,-1.5200050652054986,-1.6498795953537375,-0.21767377211581562,-0.6577031141758478
2011,not_ready,37,3,0,0,-1.8948107391903837,-1.376151497489074,-1.020224116911026,-0.6778416191858282
2011,not_ready,26,1,0,0,-0.3851029482856621,-0.1937955919373966,0.23676737872619502,0.42673693344812763
2011,not_ready,1,1,1,5,0.4740004819014466,-0.10220819554580506,0.7351684405423697,0.48022210591064357
2011,ready,4,2,0,0,2.459691614688107,0.6232336521710558,0.38997258228856335,0.5212883777240134
2011,not_ready,4,1,0,0,0.5661857782071031,-0.2557263167890514,0.5794834711140392,0.5872359930402282
2011,not_ready,10,1,0,0,0.6354491456036752,-0.6256797951209753,-0.43537196141583767,-0.37475458203158213
2011,not_ready,15,1,0,0,0.15580195930913698,-0.09769258519347322,0.2959571604486624,0.21157499510632377
2011,not_ready,9,1,0,3,1.1391551167413516,-0.2637221076678523,0.5137298877135937,0.4360755120115437
2011,ready,14,1,0,0,1.5502207390652767,0.6626657447697115,0.11551932647408049,-0.021060333770261633
2011,not_ready,26,2,0,0,-1.1327035957699407,-1.1696857506489255,-0.565729510220241,-0.4958657824521966
2011,ready,0,1,0,0,0.9126037761252068,1.1702149055197906,0.6341321224369864,0.8116016436264437
2011,not_ready,4,1,0,5,0.25206748559283104,-0.1877620061102656,0.3058099646901177,0.34011909917056343
2011,not_ready,5,1,0,0,-0.03671827649524355,-0.021767240268749332,-0.1825441088340223,-0.2800855938698174
2011,ready,8,1,0,0,0.9108808163284235,1.5447005092654307,0.5925653287224598,0.6439205820628138
2011,not_ready,12,1,0,0,0.22641690801111286,-0.14198650552035758,0.5577213882212129,0.3097998325744241
2011,not_ready,3,1,0,1,-1.0430916514211983,0.6425893416318307,0.6341321224369864,0.8116016436264437
2011,ready,21,1,0,0,1.935366749914719,0.5773502607777952,0.16378475738384835,0.11171704047537062
2011,not_ready,9,1,0,4,-0.11377890991793417,0.9131136467640459,0.6341321224369864,0.8116016436264437
2011,ready,6,1,0,0,0.48212386758947123,0.40697832399848205,0.3982260825682483,0.5898526836237643
2011,not_ready,5,1,0,0,-1.1888741166519499,-1.104470311978952,-0.03430648523307221,-0.4278444616755995
2011,ready,23,1,0,0,0.5627747356185175,0.24609269812675458,0.5925653287224598,0.6439205820628138
2011,not_ready,36,2,0,4,-2.7424617961430524,-2.3487967756997405,-0.5278338556441228,-0.5704417104113171
2011,not_ready,4,2,0,0,-0.4423913360643998,-0.8903680475785932,-0.6230281850244679,-0.3829603774846695
2011,not_ready,10,1,0,0,-0.5499729354666304,-0.1317775042442235,-0.21767377211581562,-0.6577031141758478
2011,not_ready,16,1,0,0,-1.4321853318544078,-1.8416005575870926,-0.8322095273103948,-0.5721976263081978
2011,not_ready,3,1,0,0,-1.0376993052042454,-0.5460241077069361,0.16879936137309665,-0.1958713560572566
2011,not_ready,10,1,0,0,-0.9925691543086412,-0.836281405774184,-0.8698071865372531,-0.7904073604540758
2011,not_ready,4,2,0,0,-1.2044999359324153,-2.0352070168401086,-0.10302022433632158,-0.2466381273026141
2011,ready,0,1,0,0,1.381210289109892,1.171704828104533,0.523393316639418,0.8178284413686157
2011,ready,12,1,0,0,1.4029077496179694,0.1430318188274718,0.7963377278191615,0.7697446657414343
2011,not_ready,6,1,0,0,-0.6420338900957364,0.14167060362465772,0.1295105542566179,0.34558985368378525
2011,not_ready,1,1,0,0,-0.8938302238474098,0.023528241486487477,0.10342992854058865,0.5066176809984375
2011,ready,0,1,0,0,0.7289985071401226,0.4580541969477674,0.7168319108835891,0.7343467764101427
2011,ready,2,1,0,0,1.5381552072407694,1.8045507569384016,1.2531903768405548,1.0738710242876306
2011,not_ready,27,2,0,0,-0.10851945446307137,-0.07609224022933914,-0.784845033257769,-0.9413495107548965
2011,not_ready,5,1,0,0,-0.8592217755247484,-0.5647842200537372,0.24911158066881095,0.5502649566888699
2011,not_ready,13,1,0,0,0.11637623795917011,0.2843091795569109,-1.020224116911026,-0.6778416191858282
2011,not_ready,10,1,0,0,0.49370827101602904,0.2762830731031822,-0.43537196141583767,-0.37475458203158213
2011,not_ready,0,1,0,1,-0.3192523032238641,-0.12969425040187813,0.19251735826309974,0.30295013111275226
2011,ready,6,1,0,0,0.7175514017321533,0.7215274100900222,0.6229596394815596,0.8019765066228164
2011,not_ready,16,1,0,0,-1.5359992270248921,-2.0477378434938145,0.6341321224369864,0.8116016436264437
2011,not_ready,12,1,0,0,0.02038194208329355,0.5033368321035143,0.3081587266365281,0.3573409770936054
2011,not_ready,6,2,0,0,0.47345412854010754,-0.481454905415525,-0.5461811157335917,-0.4605619158829657
2011,ready,10,1,0,0,1.1394487281724766,0.9936699765945378,0.35816785746923824,0.6785838376687552
2011,ready,5,1,0,0,0.4753230469417007,0.15097756254206057,0.09669899911429285,0.2676400280925413
2011,not_ready,1,1,0,0,-0.3211652012529117,0.27826899033510316,0.31708565581479087,0.33900877735138674
2011,not_ready,13,1,0,0,-0.23746773252155462,-1.2903045310681733,0.4295273023255176,0.5088354248382985
2011,ready,2,1,0,0,0.10798548100149873,0.05036096971271394,0.3438274483227424,0.6219134254707913
2011,not_ready,9,2,1,2,-0.839770704150477,-1.187366887201983,-0.9309961687372104,-0.9442027798549958
2011,not_ready,4,1,0,2,-0.19927835036849884,0.2729364753999255,-1.0899085249469984,-0.9652102301998083
2011,ready,4,1,0,0,0.40073781186348684,0.29023263101044294,0.3438274483227424,0.6219134254707913
2011,ready,9,1,0,0,0.6228131728187636,0.46750023401806323,0.3081587266365281,0.3573409770936054
2011,not_ready,4,1,0,0,0.6407064588153409,0.45490060705369967,0.5137298877135937,0.4360755120115437
2011,ready,2,1,0,0,1.9450238290348194,1.8030325056334657,0.5794834711140392,0.5872359930402282
2011,not_ready,8,1,0,0,-1.0298281846379533,-0.4353425852527276,-1.0815536647835304,-1.1259368260112768
2011,ready,5,1,0,0,-0.33301177799062626,0.2857993637588609,-0.10302022433632158,-0.2466381273026141
2011,not_ready,3,1,0,0,-0.37846979790237745,0.13757464027825192,-0.02335858772160146,-0.13828773789859583
2011,not_ready,6,1,0,0,-1.0277094572159478,-0.681638675642376,-0.3508181615075811,-0.4023869814214913
2011,not_ready,5,1,0,0,0.04273583184462336,-0.08741809890241072,0.2959571604486624,0.21157499510632377
2011,not_ready,7,1,0,0,0.022698136208018724,-0.3003894679384003,0.16378475738384835,0.11171704047537062
2011,not_ready,9,1,0,3,-0.8574074455517728,-1.8152531765301108,-0.6681445574501692,-0.7129617278609849
2011,not_ready,15,1,0,1,-1.2867231019463148,-1.4979387106353406,-0.6230281850244679,-0.3829603774846695
2011,ready,19,1,0,0,1.255248452012088,0.5855485983802684,0.1952843843114695,-0.005193806254847
2011,not_ready,8,1,0,0,-1.3715918271847989,-1.3619097859139746,-0.5278338556441228,-0.5704417104113171
2011,not_ready,6,1,0,0,-0.3851099096563241,0.07587297134217279,-0.33643495242108945,6.722987826968813e-5
2011,ready,5,1,0,0,0.10524006730008444,0.7568966420562521,0.5925653287224598,0.6439205820628138
2011,not_ready,11,1,0,0,-0.4413606071312446,-0.21207952550648207,0.13499708409989397,0.040986004766319806
2011,ready,12,1,0,0,0.8201016641476349,0.9145818761470823,0.5061974470938073,0.8459518976080954
2011,not_ready,2,1,0,0,-0.38207073480343523,-0.2919159780089544,0.34520730906714403,0.023874749170244177
2011,ready,13,1,0,0,1.2511116975192296,1.2634413191198437,0.7168319108835891,0.7343467764101427
2011,not_ready,6,1,0,0,0.25132230653066845,0.2821866702049947,-0.9175011027120042,-0.2596511260515461
2011,ready,10,1,0,0,2.8563152667951455,0.8287106162777317,0.5794834711140392,0.5872359930402282
2011,not_ready,5,1,0,1,-0.3341109378581671,-0.38420451569580677,0.10447594574396124,9.813758790402152e-4
2011,not_ready,1,1,0,0,-0.2339994334660121,0.19158398660460166,0.19602301505474412,0.12289992159126986
2011,ready,2,1,0,0,1.122508974105246,1.173215829026342,0.09391535931760465,0.25832122177133543
2011,not_ready,1,1,0,0,-0.37797414322526834,-0.7571020104290439,-0.43537196141583767,-0.37475458203158213
2011,ready,0,1,0,0,0.9276624918310767,0.23499951104015537,0.4295273023255176,0.5088354248382985
2011,not_ready,2,1,0,0,0.7451401708073938,1.052653568780302,-0.8909995787214806,-0.5219927740536009
2011,ready,5,1,0,0,2.155485619907532,1.7953021361371373,0.09669899911429285,0.2676400280925413
2011,ready,5,1,0,0,0.7317483388541915,1.2572726890450898,0.17120683901444989,0.5235810619369943
2011,not_ready,9,1,0,0,-0.20279690857000535,0.022238109017963522,0.04780312405972871,0.10906589011673706
2011,not_ready,9,1,0,3,-0.6489272693119036,-0.3281257919393707,-0.15876258841323249,0.016261597826303903
2011,not_ready,3,2,0,0,-0.9059660278339348,-0.8878913359555978,-0.701399775633253,-0.8518095937178232
2011,not_ready,7,1,0,0,0.5644607353159384,0.46077217716453195,0.49049800380196246,0.31001345963804633
2011,not_ready,6,1,0,0,-0.9057024310032893,-1.2696829996982177,0.16879936137309665,-0.1958713560572566
2011,not_ready,30,1,0,0,-0.1000948572441636,0.32812570980649025,0.523393316639418,0.8178284413686157
2011,not_ready,7,1,0,0,0.3138717213258132,0.8199148014165216,0.5925653287224598,0.6439205820628138
2011,not_ready,1,2,0,1,-0.2580085851503777,0.4179084684606337,-0.8909995787214806,-0.5219927740536009
2011,not_ready,16,1,0,0,-1.0284195768765165,0.05366914848708776,-0.031587582418455544,0.06441224638634113
2011,not_ready,4,1,0,0,-2.917495460925385,-4.011808083857017,0.032392846198845394,-0.10285909807292638
2011,ready,0,1,0,0,1.009536553855143,0.9271506125493933,0.16713267074155716,0.23235826301087853
2011,not_ready,10,1,0,0,-0.11109323961553579,-0.38452243554644255,-0.031587582418455544,0.06441224638634113
2011,not_ready,0,1,0,0,-1.9029933146310345,-0.3839721345926055,0.35783290813189556,0.13988419857115497
2011,ready,0,1,0,0,1.55903154501373,3.4641021681152244,0.7168319108835891,0.7343467764101427
2011,ready,18,1,0,0,1.7068830709124105,1.1529507468803004,0.46276383140214006,0.49767878591745734
2011,ready,1,1,0,0,1.5532700336582836,1.8042944405953705,0.2540428652072371,0.36009029187866576
2011,not_ready,4,1,0,0,-0.1807767312958991,-0.7505805424422395,0.5794834711140392,0.5872359930402282
2011,not_ready,6,1,0,0,0.24684634218365734,-0.7117878956302994,0.5380068496206104,0.624188878202828
2011,not_ready,5,1,0,0,-0.09828093407311723,-0.756048697019941,-0.38994569562200176,-0.41628887140220405
2011,not_ready,0,1,0,0,0.15879121928494208,-0.3932779376746404,-0.1730585725337134,0.0036746980073275454
2011,not_ready,19,1,0,0,-0.1088695911016402,-0.07323672554643934,0.4295273023255176,0.5088354248382985
2011,not_ready,3,1,0,0,-0.2369767766520294,-0.2721786615912875,-0.3508181615075811,-0.4023869814214913
2011,not_ready,2,2,0,0,-1.1266238729513343,-1.0758956449316277,0.05851331551675896,-0.18466138578370855
2011,not_ready,5,1,0,11,-0.8814808949967423,-0.9636923351669072,-0.8709356148784263,-1.1396918186326541
2011,not_ready,9,1,0,0,-0.043505730958201365,-0.3946810124246803,0.4295273023255176,0.5088354248382985
2011,not_ready,3,1,0,0,-0.7700146676666928,-0.3952982963327899,0.5577213882212129,0.3097998325744241
2011,not_ready,0,1,0,0,-0.4563792541278149,0.4073548558766361,-0.21767377211581562,-0.6577031141758478
2011,not_ready,12,1,0,0,0.3373925958722423,-0.7558037347437152,0.31708565581479087,0.33900877735138674
2011,not_ready,37,2,0,1,0.6566332169009406,0.46955532653504495,-0.9309961687372104,-0.9442027798549958
2011,ready,6,1,0,0,0.5802567565591108,0.19049189642321143,-0.5654702752867383,-0.4407243363575343
2011,not_ready,2,1,0,0,-0.9224067637963862,-1.0709190653247973,0.05851331551675896,-0.18466138578370855
2011,not_ready,1,1,0,0,0.3264781442324068,-0.568636747074359,0.1608214423605911,-0.06963423733378989
2011,not_ready,15,2,0,4,-0.6454709985070807,-1.3815628662525894,0.15760912429536625,0.15265690463100529
2011,not_ready,7,1,0,0,-0.35612733431658905,-0.30362393140611016,0.2751797830401424,0.3955507677609358
2011,ready,22,1,0,0,1.1107404892085393,0.5796931330774782,0.6229596394815596,0.8019765066228164
2011,not_ready,2,1,0,0,0.827560870460285,0.39795637423345254,-0.5278338556441228,-0.5704417104113171
2011,ready,6,1,0,0,0.551474655798218,1.5688862742358685,0.7351684405423697,0.48022210591064357
2011,ready,9,1,0,0,0.472256404172498,0.597120117825347,-0.6230281850244679,-0.3829603774846695
2011,ready,1,1,0,0,0.8189770731657454,2.2277064161431053,0.4295273023255176,0.5088354248382985
2011,ready,4,1,0,0,0.4216277639943475,0.9696880334822702,0.47645918212995664,0.6662020856025571
2011,ready,3,1,0,0,0.9191079252213074,1.1533146244110304,0.3081587266365281,0.3573409770936054
2011,ready,10,1,0,0,-0.3020866624637566,-0.02656026091236475,0.4295273023255176,0.5088354248382985
2011,not_ready,9,1,0,0,0.014904042006565926,-0.47589603417725995,-0.10302022433632158,-0.2466381273026141
2011,ready,2,1,0,0,1.0249075749971999,0.7096861838258284,0.47645918212995664,0.6662020856025571
2011,not_ready,5,1,0,0,-0.3428646058420103,-0.37848824964639016,-0.10302022433632158,-0.2466381273026141
2011,not_ready,7,2,0,0,0.2343056553601307,-0.8374264815165854,0.04920547266309407,0.32920625517726276
2011,ready,0,1,0,0,1.0223043384452994,1.8122859728094365,0.6169361093189681,0.6187041605777015
2011,not_ready,1,1,0,0,0.03069399886257776,0.03306238555037278,-0.8909995787214806,-0.5219927740536009
2011,ready,2,1,0,1,0.9144434225813598,0.9744134939091255,0.5925653287224598,0.6439205820628138
2011,ready,4,1,0,0,1.7166388853059882,2.256708159733869,0.6234096288809955,0.8607377117741686
2011,ready,3,1,0,0,0.23843714710187222,0.04504801662866403,0.49049800380196246,0.31001345963804633
2011,not_ready,9,2,0,1,-0.5697927984266077,0.18943162145690123,-0.3624211078397784,-0.2679329668607268
2011,not_ready,0,2,0,0,0.8177959084218115,0.5125099017414407,0.2795149620403925,0.6771010998784723
2011,not_ready,2,1,0,0,0.5666768346419371,-0.2553529650069033,-0.5278338556441228,-0.5704417104113171
2011,ready,9,1,0,0,0.6404637810908376,1.256620939234057,0.3488660718562107,0.7982866670536466
2011,ready,4,1,0,0,1.5295327303799258,1.0590663015510935,0.6341321224369864,0.8116016436264437
2011,ready,5,1,0,0,-0.06010095840919482,0.05289678595539476,0.16713267074155716,0.23235826301087853
2011,not_ready,3,1,0,0,-0.8531193632867399,-1.0856264662817856,-0.784845033257769,-0.9413495107548965
2011,not_ready,10,2,0,0,0.013874920831758043,-0.620955567082404,0.7675096113137551,0.3864126648177356
2011,ready,4,1,0,0,1.9202844829683576,2.2587117521368136,0.4555854197919276,0.46811972319525763
2011,not_ready,6,1,0,0,0.7253018399194574,0.08237850581005439,-0.05256136292783872,-0.2811837482796447
2011,not_ready,8,1,0,0,-0.7826989359718832,-0.5511315515590846,-0.21767377211581562,-0.6577031141758478
2011,ready,5,1,0,0,0.3915825950484013,0.9063563792272908,0.4295273023255176,0.5088354248382985
2011,not_ready,10,1,0,0,-0.33731512474657677,-0.550918237123053,-0.5654702752867383,-0.4407243363575343
2011,not_ready,6,1,0,1,0.39624167365466106,0.7533845878214152,0.7168319108835891,0.7343467764101427
2011,ready,7,1,0,0,0.7317772228334407,1.1553812381605164,-0.43537196141583767,-0.37475458203158213
2011,not_ready,5,1,0,0,-0.05850547593639367,0.5023551438570867,-0.13549947635748108,0.26866862223274685
2011,not_ready,2,2,0,1,-0.6374122446345302,-0.13870675042561606,-0.5461811157335917,-0.4605619158829657
2011,not_ready,7,1,0,0,0.5428290985699287,0.1331830630734993,0.19602301505474412,0.12289992159126986
2011,not_ready,8,1,0,0,0.15364879686730448,0.5917227785306655,0.7168319108835891,0.7343467764101427
2011,ready,4,1,0,0,-0.055969547591352274,0.7572052568098726,0.5137298877135937,0.4360755120115437
2011,ready,0,1,0,1,0.31947309266596136,0.5807743072726468,-0.09541545443759816,0.14570553005352066
2011,not_ready,7,1,0,1,0.734095437590901,0.6294804096785027,0.7351684405423697,0.48022210591064357
2011,not_ready,15,1,0,0,-1.1314232574520453,-0.6458437155725294,-0.15876258841323249,0.016261597826303903
2011,not_ready,9,1,0,3,-1.4382371336550557,-0.39357256219463976,-0.015887369968947365,0.011825712075236847
2011,not_ready,13,1,0,0,0.47943511621570595,0.7224639949783945,0.46276383140214006,0.49767878591745734
